codigo_municipio,nome_municipio,ano,categoria_rede_agua,variavel,unidade_medida,valor
3515152,Engenheiro Coelho - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,238
3515152,Engenheiro Coelho - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1581
3515186,Espírito Santo do Pinhal - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,14377
3515186,Espírito Santo do Pinhal - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,13124
3515186,Espírito Santo do Pinhal - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,419
3515186,Espírito Santo do Pinhal - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,834
3515194,Espírito Santo do Turvo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1482
3515194,Espírito Santo do Turvo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1277
3515194,Espírito Santo do Turvo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,100
3515194,Espírito Santo do Turvo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,105
3515202,Estrela d'Oeste - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3464
3515202,Estrela d'Oeste - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2966
3515202,Estrela d'Oeste - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,23
3515202,Estrela d'Oeste - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,475
3515301,Estrela do Norte - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,971
3515301,Estrela do Norte - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,785
3515301,Estrela do Norte - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,4
3515301,Estrela do Norte - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,182
3515350,Euclides da Cunha Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3022
3515350,Euclides da Cunha Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2113
3515350,Euclides da Cunha Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,65
3515350,Euclides da Cunha Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,844
3515400,Fartura - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,6221
3515400,Fartura - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,5095
3515400,Fartura - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,27
3515400,Fartura - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1099
3515509,Fernandópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,27621
3515509,Fernandópolis - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,26691
3515509,Fernandópolis - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,96
3515509,Fernandópolis - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,834
3515608,Fernando Prestes - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2238
3515608,Fernando Prestes - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2030
3515608,Fernando Prestes - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,5
3515608,Fernando Prestes - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,203
3515657,Fernão - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,613
3515657,Fernão - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,372
3515657,Fernão - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,6
3515657,Fernão - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,235
3515707,Ferraz de Vasconcelos - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,61301
3515707,Ferraz de Vasconcelos - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,60175
3515707,Ferraz de Vasconcelos - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,424
3515707,Ferraz de Vasconcelos - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,702
3515806,Flora Rica - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,610
3515806,Flora Rica - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,523
3515806,Flora Rica - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,5
3515806,Flora Rica - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,82
3515905,Floreal - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1124
3515905,Floreal - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,968
3515905,Floreal - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,8
3515905,Floreal - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,148
3516002,Flórida Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4315
3516002,Flórida Paulista - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3959
3516002,Flórida Paulista - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,51
3516002,Flórida Paulista - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,305
3516101,Florínea - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1054
3516101,Florínea - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,933
3516101,Florínea - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,4
3516101,Florínea - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,117
3516200,Franca - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,127921
3516200,Franca - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,125820
3516200,Franca - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,376
3516200,Franca - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1725
3516309,Francisco Morato - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,57668
3516309,Francisco Morato - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,56495
3516309,Francisco Morato - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,430
3516309,Francisco Morato - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,743
3516408,Franco da Rocha - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,49319
3516408,Franco da Rocha - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,48423
3516408,Franco da Rocha - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,217
3516408,Franco da Rocha - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,679
3516507,Gabriel Monteiro - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1071
3516507,Gabriel Monteiro - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,948
3516507,Gabriel Monteiro - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,4
3516507,Gabriel Monteiro - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,119
3516606,Gália - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2441
3516606,Gália - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1973
3516606,Gália - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,26
3516606,Gália - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,442
3516705,Garça - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,15523
3516705,Garça - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,14852
3516705,Garça - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,159
3516705,Garça - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,512
3516804,Gastão Vidigal - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1246
3516804,Gastão Vidigal - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1122
3516804,Gastão Vidigal - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,9
3516804,Gastão Vidigal - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,115
3516853,Gavião Peixoto - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1640
3516853,Gavião Peixoto - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1559
3516853,Gavião Peixoto - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,2
3516853,Gavião Peixoto - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,79
3516903,General Salgado - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4019
3516903,General Salgado - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3651
3516903,General Salgado - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,33
