codigo_municipio,nome_municipio,ano,situacao_domicilio,variavel,unidade_medida,valor
3522000,Itaju - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1063
3522000,Itaju - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,244
3522109,Itanhaém - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,41964
3522109,Itanhaém - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,41461
3522109,Itanhaém - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,503
3522158,Itaoca - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1262
3522158,Itaoca - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,577
3522158,Itaoca - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,685
3522208,Itapecerica da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,54563
3522208,Itapecerica da Serra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,51580
3522208,Itapecerica da Serra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2983
3522307,Itapetininga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,54547
3522307,Itapetininga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,50248
3522307,Itapetininga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,4299
3522406,Itapeva - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,31773
3522406,Itapeva - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,27165
3522406,Itapeva - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,4608
3522505,Itapevi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,81808
3522505,Itapevi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,80495
3522505,Itapevi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1313
3522604,Itapira - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,26200
3522604,Itapira - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,24750
3522604,Itapira - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1450
3522653,Itapirapuã Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1559
3522653,Itapirapuã Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,712
3522653,Itapirapuã Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,847
3522703,Itápolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15001
3522703,Itápolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13999
3522703,Itápolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1002
3522802,Itaporanga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5221
3522802,Itaporanga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3881
3522802,Itaporanga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1340
3522901,Itapuí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4749
3522901,Itapuí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4645
3522901,Itapuí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,104
3523008,Itapura - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1520
3523008,Itapura - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1278
3523008,Itapura - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,242
3523107,Itaquaquecetuba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,122134
3523107,Itaquaquecetuba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,122129
3523107,Itaquaquecetuba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,5
3523206,Itararé - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,16525
3523206,Itararé - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,15602
3523206,Itararé - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,923
3523305,Itariri - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5654
3523305,Itariri - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4274
3523305,Itariri - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1380
3523404,Itatiba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,43750
3523404,Itatiba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,42151
3523404,Itatiba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1599
3523503,Itatinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6025
3523503,Itatinga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5460
3523503,Itatinga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,565
3523602,Itirapina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4788
3523602,Itirapina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4355
3523602,Itirapina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,433
3523701,Itirapuã - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2005
3523701,Itirapuã - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1713
3523701,Itirapuã - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,292
3523800,Itobi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2906
3523800,Itobi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2540
3523800,Itobi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,366
3523909,Itu - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,59545
3523909,Itu - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,57011
3523909,Itu - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2534
3524006,Itupeva - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,23690
3524006,Itupeva - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,22455
3524006,Itupeva - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1235
3524105,Ituverava - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,14031
3524105,Ituverava - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,13626
3524105,Ituverava - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,405
3524204,Jaborandi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2278
3524204,Jaborandi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2166
3524204,Jaborandi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,112
3524303,Jaboticabal - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,27393
3524303,Jaboticabal - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,26838
3524303,Jaboticabal - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,555
3524402,Jacareí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,85076
3524402,Jacareí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,83203
3524402,Jacareí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1873
3524501,Jaci - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2637
3524501,Jaci - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2399
3524501,Jaci - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,238
3524600,Jacupiranga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5828
3524600,Jacupiranga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3878
3524600,Jacupiranga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1950
3524709,Jaguariúna - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,21443
3524709,Jaguariúna - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,20782
3524709,Jaguariúna - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,661
3524808,Jales - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,19080
3524808,Jales - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,18050
3524808,Jales - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1030
3524907,Jambeiro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2297
3524907,Jambeiro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1636
3524907,Jambeiro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,661
3525003,Jandira - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,42009
3525003,Jandira - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,42009
3525003,Jandira - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,-
3525102,Jardinópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,14872
3525102,Jardinópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14451
3525102,Jardinópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,421
3525201,Jarinu - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,12965
3525201,Jarinu - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,11388
3525201,Jarinu - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1577
3525300,Jaú - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,48521
3525300,Jaú - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,47759
3525300,Jaú - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,762
3525409,Jeriquara - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1318
3525409,Jeriquara - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1166
3525409,Jeriquara - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,152
3525508,Joanópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4663
3525508,Joanópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3373
3525508,Joanópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1290
3525607,João Ramalho - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1543
3525607,João Ramalho - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1365
3525607,João Ramalho - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,178
3525706,José Bonifácio - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13333
3525706,José Bonifácio - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,12400
3525706,José Bonifácio - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,933
3525805,Júlio Mesquita - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1562
3525805,Júlio Mesquita - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1468
3525805,Júlio Mesquita - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,94
3525854,Jumirim - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1002
3525854,Jumirim - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,666
3525854,Jumirim - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,336
3525904,Jundiaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,163219
3525904,Jundiaí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,158802
3525904,Jundiaí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,4417
3526001,Junqueirópolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7151
3526001,Junqueirópolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6600
3526001,Junqueirópolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,551
3526100,Juquiá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,6343
3526100,Juquiá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4247
3526100,Juquiá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2096
3526209,Juquitiba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,10005
3526209,Juquitiba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5635
3526209,Juquitiba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,4370
3526308,Lagoinha - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2079
3526308,Lagoinha - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1300
3526308,Lagoinha - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,779
3526407,Laranjal Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9287
3526407,Laranjal Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8239
3526407,Laranjal Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1048
3526506,Lavínia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1837
3526506,Lavínia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1605
3526506,Lavínia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,232
3526605,Lavrinhas - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2392
3526605,Lavrinhas - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2205
3526605,Lavrinhas - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,187
3526704,Leme - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,35758
3526704,Leme - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,35151
3526704,Leme - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,607
3526803,Lençóis Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,22822
3526803,Lençóis Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,22176
3526803,Lençóis Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,646
3526902,Limeira - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,104444
