Cod_mun;municipios;PIB;Ano
3523602;Itirapina;R$ 384.292.290,;2017
3523701;Itirapuã;R$ 80.119.980,;2017
3523800;Itobi;R$ 123.813.438,;2017
3523909;Itu;R$ 7.388.791.631,;2017
3524006;Itupeva;R$ 5.913.535.133,;2017
3524105;Ituverava;R$ 1.557.918.685,;2017
3524204;Jaborandi;R$ 145.282.173,;2017
3524303;Jaboticabal;R$ 2.743.496.768,;2017
3524402;Jacareí;R$ 11.268.777.000,;2017
3524501;Jaci;R$ 382.364.527,;2017
3524600;Jacupiranga;R$ 599.588.615,;2017
3524709;Jaguariúna;R$ 11.282.723.478,;2017
3524808;Jales;R$ 1.373.536.667,;2017
3524907;Jambeiro;R$ 217.159.777,;2017
3525003;Jandira;R$ 4.088.301.924,;2017
3525102;Jardinópolis;R$ 1.109.818.363,;2017
3525201;Jarinu;R$ 2.252.918.006,;2017
3525300;Jaú;R$ 4.582.887.761,;2017
3525409;Jeriquara;R$ 81.957.659,;2017
3525508;Joanópolis;R$ 203.316.299,;2017
3525607;João Ramalho;R$ 183.607.829,;2017
3525706;José Bonifácio;R$ 1.380.626.353,;2017
3525805;Júlio Mesquita;R$ 51.592.195,;2017
3525854;Jumirim;R$ 108.251.232,;2017
3525904;Jundiaí;R$ 41.084.447.116,;2017
3526001;Junqueirópolis;R$ 586.278.922,;2017
3526100;Juquiá;R$ 359.393.882,;2017
3526209;Juquitiba;R$ 485.984.147,;2017
3526308;Lagoinha;R$ 56.291.136,;2017
3526407;Laranjal Paulista;R$ 990.804.358,;2017
3526506;Lavínia;R$ 147.648.691,;2017
3526605;Lavrinhas;R$ 100.542.285,;2017
3526704;Leme;R$ 2.966.165.846,;2017
3526803;Lençóis Paulista;R$ 2.589.639.242,;2017
3526902;Limeira;R$ 12.106.210.974,;2017
3527009;Lindóia;R$ 173.414.240,;2017
3527108;Lins;R$ 3.333.630.111,;2017
3527207;Lorena;R$ 2.595.032.583,;2017
3527256;Lourdes;R$ 39.107.778,;2017
3527306;Louveira;R$ 13.229.629.551,;2017
3527405;Lucélia;R$ 424.802.513,;2017
3527504;Lucianópolis;R$ 50.296.603,;2017
3527603;Luís Antônio;R$ 1.399.476.752,;2017
3527702;Luiziânia;R$ 70.005.123,;2017
3527801;Lupércio;R$ 72.999.842,;2017
3527900;Lutécia;R$ 94.146.346,;2017
3528007;Macatuba;R$ 598.220.344,;2017
3528106;Macaubal;R$ 156.857.833,;2017
3528205;Macedônia;R$ 76.426.303,;2017
3528304;Magda;R$ 105.946.495,;2017
3528403;Mairinque;R$ 1.704.622.573,;2017
3528502;Mairiporã;R$ 1.774.927.079,;2017
3528601;Manduri;R$ 204.788.487,;2017
3528700;Marabá Paulista;R$ 121.306.578,;2017
3528809;Maracaí;R$ 425.999.733,;2017
3528858;Marapoama;R$ 163.919.834,;2017
3528908;Mariápolis;R$ 61.206.590,;2017
3529005;Marília;R$ 7.741.070.301,;2017
3529104;Marinópolis;R$ 35.369.148,;2017
3529203;Martinópolis;R$ 505.031.132,;2017
3529302;Matão;R$ 4.043.395.415,;2017
3529401;Mauá;R$ 16.515.696.865,;2017
3529500;Mendonça;R$ 265.178.578,;2017
3529609;Meridiano;R$ 259.331.442,;2017
3529658;Mesópolis;R$ 57.668.825,;2017
3529708;Miguelópolis;R$ 1.121.579.121,;2017
3529807;Mineiros do Tietê;R$ 182.924.044,;2017
3529906;Miracatu;R$ 428.776.007,;2017
3530003;Mira Estrela;R$ 67.461.477,;2017
3530102;Mirandópolis;R$ 607.678.702,;2017
3530201;Mirante do Paranapanema;R$ 388.403.538,;2017
3530300;Mirassol;R$ 1.738.042.770,;2017
3530409;Mirassolândia;R$ 115.884.094,;2017
3530508;Mococa;R$ 2.206.330.832,;2017
3530607;Mogi das Cruzes;R$ 14.711.581.277,;2017
3530706;Mogi Guaçu;R$ 5.602.515.190,;2017
3530805;Mogi Mirim;R$ 4.415.823.225,;2017
3530904;Mombuca;R$ 92.655.820,;2017
3531001;Monções;R$ 79.088.673,;2017
3531100;Mongaguá;R$ 1.013.267.103,;2017
3531209;Monte Alegre do Sul;R$ 165.430.080,;2017
3531308;Monte Alto;R$ 1.785.481.706,;2017
3531407;Monte Aprazível;R$ 758.348.911,;2017
3531506;Monte Azul Paulista;R$ 584.605.136,;2017
3531605;Monte Castelo;R$ 103.749.628,;2017
3531704;Monteiro Lobato;R$ 62.956.095,;2017
3531803;Monte Mor;R$ 2.971.931.750,;2017
3531902;Morro Agudo;R$ 1.417.196.484,;2017
3532009;Morungaba;R$ 447.152.642,;2017
3532058;Motuca;R$ 85.742.042,;2017
3532108;Murutinga do Sul;R$ 59.061.442,;2017
3532157;Nantes;R$ 108.437.284,;2017
3532207;Narandiba;R$ 217.325.439,;2017
3532306;Natividade da Serra;R$ 70.929.894,;2017
3532405;Nazaré Paulista;R$ 349.874.435,;2017
3532504;Neves Paulista;R$ 219.122.887,;2017
3532603;Nhandeara;R$ 326.412.477,;2017
3532702;Nipoã;R$ 105.013.043,;2017
3532801;Nova Aliança;R$ 194.161.937,;2017
3532827;Nova Campina;R$ 235.967.193,;2017
3532843;Nova Canaã Paulista;R$ 36.968.157,;2017
3532868;Nova Castilho;R$ 39.874.848,;2017
3532900;Nova Europa;R$ 328.377.937,;2017
3533007;Nova Granada;R$ 458.926.552,;2017
3533106;Nova Guataporanga;R$ 29.735.210,;2017
3533205;Nova Independência;R$ 146.415.486,;2017
3533254;Novais;R$ 61.365.928,;2017
3533304;Nova Luzitânia;R$ 45.517.207,;2017
3533403;Nova Odessa;R$ 3.166.266.429,;2017
3533502;Novo Horizonte;R$ 1.318.549.117,;2017
3533601;Nuporanga;R$ 576.475.883,;2017
3533700;Ocauçu;R$ 135.092.605,;2017
3533809;Óleo;R$ 88.492.703,;2017
3533908;Olímpia;R$ 1.991.158.854,;2017
3534005;Onda Verde;R$ 156.808.105,;2017
3534104;Oriente;R$ 100.006.174,;2017
3534203;Orindiúva;R$ 494.189.511,;2017
3534302;Orlândia;R$ 1.783.973.280,;2017
3534401;Osasco;R$ 77.927.043.142,;2017
3534500;Oscar Bressane;R$ 86.475.646,;2017
3534609;Osvaldo Cruz;R$ 903.493.024,;2017
3534708;Ourinhos;R$ 3.007.050.816,;2017
3534757;Ouroeste;R$ 468.108.064,;2017
3534807;Ouro Verde;R$ 114.284.454,;2017
3534906;Pacaembu;R$ 199.006.648,;2017
3535002;Palestina;R$ 383.000.481,;2017
3535101;Palmares Paulista;R$ 122.788.208,;2017
3535200;Palmeira d'Oeste;R$ 169.338.567,;2017
3535309;Palmital;R$ 698.008.819,;2017
3535408;Panorama;R$ 265.185.871,;2017
3535507;Paraguaçu Paulista;R$ 1.235.308.490,;2017
3535606;Paraibuna;R$ 275.192.153,;2017
3535705;Paraíso;R$ 253.743.495,;2017
3535804;Paranapanema;R$ 594.063.274,;2017
3535903;Paranapuã;R$ 98.931.352,;2017
3536000;Parapuã;R$ 364.320.572,;2017
3536109;Pardinho;R$ 294.484.655,;2017
3536208;Pariquera-Açu;R$ 513.665.193,;2017
3536257;Parisi;R$ 49.526.466,;2017
3536307;Patrocínio Paulista;R$ 977.009.121,;2017
3536406;Paulicéia;R$ 151.330.805,;2017
3536505;Paulínia;R$ 35.540.435.974,;2017
3536570;Paulistânia;R$ 36.801.385,;2017
3536604;Paulo de Faria;R$ 262.606.523,;2017
3536703;Pederneiras;R$ 1.933.247.116,;2017
3536802;Pedra Bela;R$ 80.217.011,;2017
3536901;Pedranópolis;R$ 64.227.203,;2017
3537008;Pedregulho;R$ 975.671.908,;2017
3537107;Pedreira;R$ 1.199.638.942,;2017
3537156;Pedrinhas Paulista;R$ 117.659.125,;2017
3537206;Pedro de Toledo;R$ 152.772.525,;2017
3537305;Penápolis;R$ 1.635.187.003,;2017
3537404;Pereira Barreto;R$ 737.083.488,;2017
3537503;Pereiras;R$ 213.987.096,;2017
3537602;Peruíbe;R$ 1.331.035.885,;2017
3537701;Piacatu;R$ 97.838.641,;2017
3537800;Piedade;R$ 1.222.784.594,;2017
3537909;Pilar do Sul;R$ 643.926.391,;2017
3538006;Pindamonhangaba;R$ 6.983.829.397,;2017
3538105;Pindorama;R$ 348.852.550,;2017
3538204;Pinhalzinho;R$ 251.347.753,;2017
3538303;Piquerobi;R$ 56.050.549,;2017
3538501;Piquete;R$ 154.724.877,;2017
3538600;Piracaia;R$ 475.416.182,;2017
3538709;Piracicaba;R$ 23.719.578.830,;2017
3538808;Piraju;R$ 699.028.157,;2017
3538907;Pirajuí;R$ 446.929.492,;2017
3539004;Pirangi;R$ 308.171.788,;2017
3539103;Pirapora do Bom Jesus;R$ 401.309.709,;2017
3539202;Pirapozinho;R$ 949.017.921,;2017
3539301;Pirassununga;R$ 2.622.826.841,;2017
3539400;Piratininga;R$ 222.816.638,;2017
3539509;Pitangueiras;R$ 1.001.259.680,;2017
3539608;Planalto;R$ 241.311.122,;2017
3539707;Platina;R$ 89.664.536,;2017
3539806;Poá;R$ 4.159.457.998,;2017
3539905;Poloni;R$ 151.177.359,;2017
3540002;Pompéia;R$ 1.172.046.783,;2017
3540101;Pongaí;R$ 76.265.521,;2017
3540200;Pontal;R$ 1.220.292.829,;2017
3540259;Pontalinda;R$ 93.487.195,;2017
3540309;Pontes Gestal;R$ 164.242.820,;2017
3540408;Populina;R$ 99.242.203,;2017
3540507;Porangaba;R$ 179.527.920,;2017
3540606;Porto Feliz;R$ 2.046.785.785,;2017
3540705;Porto Ferreira;R$ 1.972.526.581,;2017
3540754;Potim;R$ 200.067.099,;2017
3540804;Potirendaba;R$ 551.483.404,;2017
3540853;Pracinha;R$ 28.535.030,;2017
3540903;Pradópolis;R$ 952.646.486,;2017
3541000;Praia Grande;R$ 6.693.375.430,;2017
3541059;Pratânia;R$ 116.475.196,;2017
3541109;Presidente Alves;R$ 62.828.440,;2017
3541208;Presidente Bernardes;R$ 254.193.108,;2017
3541307;Presidente Epitácio;R$ 868.922.949,;2017
3541406;Presidente Prudente;R$ 7.784.160.928,;2017
3541505;Presidente Venceslau;R$ 715.874.608,;2017
3541604;Promissão;R$ 1.773.885.280,;2017
3541653;Quadra;R$ 100.879.862,;2017
3541703;Quatá;R$ 477.720.323,;2017
3541802;Queiroz;R$ 406.740.140,;2017
3541901;Queluz;R$ 333.847.595,;2017
3542008;Quintana;R$ 183.476.389,;2017
3542107;Rafard;R$ 329.906.665,;2017
3542206;Rancharia;R$ 1.129.757.493,;2017
3542305;Redenção da Serra;R$ 55.139.259,;2017
3542404;Regente Feijó;R$ 672.865.213,;2017
3542503;Reginópolis;R$ 149.418.930,;2017
3542602;Registro;R$ 1.948.229.477,;2017
3542701;Restinga;R$ 165.189.677,;2017
3542800;Ribeira;R$ 48.583.833,;2017
3542909;Ribeirão Bonito;R$ 273.958.911,;2017
3543006;Ribeirão Branco;R$ 380.246.620,;2017
3543105;Ribeirão Corrente;R$ 87.934.298,;2017
3543204;Ribeirão do Sul;R$ 142.951.538,;2017
3543238;Ribeirão dos Índios;R$ 37.838.004,;2017
3543253;Ribeirão Grande;R$ 296.200.734,;2017
3543303;Ribeirão Pires;R$ 2.979.802.122,;2017
3543402;Ribeirão Preto;R$ 32.670.176.856,;2017
3543501;Riversul;R$ 67.813.110,;2017
3543600;Rifaina;R$ 113.957.518,;2017
3543709;Rincão;R$ 210.390.911,;2017
3543808;Rinópolis;R$ 265.251.316,;2017
3543907;Rio Claro;R$ 9.212.471.529,;2017
3544004;Rio das Pedras;R$ 1.438.218.840,;2017
3544103;Rio Grande da Serra;R$ 631.763.859,;2017
3544202;Riolândia;R$ 226.414.766,;2017
3544251;Rosana;R$ 1.255.674.215,;2017
3544301;Roseira;R$ 286.812.348,;2017
3544400;Rubiácea;R$ 62.349.844,;2017
3544509;Rubinéia;R$ 82.871.437,;2017
3544608;Sabino;R$ 120.534.688,;2017
3544707;Sagres;R$ 43.456.268,;2017
3544806;Sales;R$ 142.882.857,;2017
3544905;Sales Oliveira;R$ 368.221.991,;2017
3545001;Salesópolis;R$ 200.101.717,;2017
3545100;Salmourão;R$ 72.919.485,;2017
3545159;Saltinho;R$ 232.163.085,;2017
3545209;Salto;R$ 6.784.936.846,;2017
3545308;Salto de Pirapora;R$ 1.594.546.411,;2017
3545407;Salto Grande;R$ 213.056.454,;2017
3545506;Sandovalina;R$ 392.448.529,;2017
3545605;Santa Adélia;R$ 325.878.431,;2017
3545704;Santa Albertina;R$ 209.006.214,;2017
3545803;Santa Bárbara d'Oeste;R$ 5.689.420.547,;2017
3546009;Santa Branca;R$ 234.317.624,;2017
3546108;Santa Clara d'Oeste;R$ 68.610.779,;2017
3546207;Santa Cruz da Conceição;R$ 125.249.290,;2017
3546256;Santa Cruz da Esperança;R$ 56.033.593,;2017
3546306;Santa Cruz das Palmeiras;R$ 501.687.857,;2017
3546405;Santa Cruz do Rio Pardo;R$ 2.043.559.382,;2017
3546504;Santa Ernestina;R$ 95.421.586,;2017
3546603;Santa Fé do Sul;R$ 1.042.827.910,;2017
3546702;Santa Gertrudes;R$ 1.603.226.430,;2017
3546801;Santa Isabel;R$ 1.342.095.201,;2017
3546900;Santa Lúcia;R$ 128.954.458,;2017
3547007;Santa Maria da Serra;R$ 130.535.073,;2017
3547106;Santa Mercedes;R$ 79.512.385,;2017
3547205;Santana da Ponte Pensa;R$ 34.699.256,;2017
3547304;Santana de Parnaíba;R$ 8.784.814.922,;2017
3547403;Santa Rita d'Oeste;R$ 59.098.986,;2017
3547502;Santa Rita do Passa Quatro;R$ 654.416.109,;2017
3547601;Santa Rosa de Viterbo;R$ 770.356.006,;2017
3547650;Santa Salete;R$ 33.950.602,;2017
3547700;Santo Anastácio;R$ 432.246.943,;2017
3547809;Santo André;R$ 27.869.136.101,;2017
3547908;Santo Antônio da Alegria;R$ 132.869.962,;2017
3548005;Santo Antônio de Posse;R$ 1.131.203.261,;2017
3548054;Santo Antônio do Aracanguá;R$ 214.169.338,;2017
3548104;Santo Antônio do Jardim;R$ 136.739.670,;2017
3548203;Santo Antônio do Pinhal;R$ 108.847.396,;2017
3548302;Santo Expedito;R$ 37.113.651,;2017
3548401;Santópolis do Aguapeí;R$ 63.184.003,;2017
3548500;Santos;R$ 22.410.298.620,;2017
3548609;São Bento do Sapucaí;R$ 196.295.913,;2017
3548708;São Bernardo do Campo;R$ 44.433.140.002,;2017
3548807;São Caetano do Sul;R$ 13.225.037.861,;2017
3548906;São Carlos;R$ 10.353.398.861,;2017
3549003;São Francisco;R$ 46.476.464,;2017
3549102;São João da Boa Vista;R$ 2.975.782.942,;2017
3549201;São João das Duas Pontes;R$ 42.033.091,;2017
3549250;São João de Iracema;R$ 35.229.176,;2017
3549300;São João do Pau d'Alho;R$ 55.784.871,;2017
3549409;São Joaquim da Barra;R$ 1.705.290.667,;2017
3549508;São José da Bela Vista;R$ 161.048.703,;2017
3549607;São José do Barreiro;R$ 47.514.773,;2017
3549706;São José do Rio Pardo;R$ 1.789.621.560,;2017
3549805;São José do Rio Preto;R$ 16.518.311.219,;2017
3549904;São José dos Campos;R$ 39.396.424.830,;2017
3549953;São Lourenço da Serra;R$ 207.388.283,;2017
3550001;São Luiz do Paraitinga;R$ 172.916.677,;2017
3550100;São Manuel;R$ 1.142.142.751,;2017
3550209;São Miguel Arcanjo;R$ 673.049.075,;2017
3550308;São Paulo;R$ 698.952.189.373,;2017
3550407;São Pedro;R$ 739.208.869,;2017
3550506;São Pedro do Turvo;R$ 200.901.174,;2017
3550605;São Roque;R$ 2.780.800.548,;2017
3550704;São Sebastião;R$ 3.383.506.168,;2017
3550803;São Sebastião da Grama;R$ 328.494.249,;2017
3550902;São Simão;R$ 463.299.738,;2017
3551009;São Vicente;R$ 5.221.398.682,;2017
3551108;Sarapuí;R$ 146.482.049,;2017
3551207;Sarutaiá;R$ 64.789.577,;2017
3551306;Sebastianópolis do Sul;R$ 273.315.988,;2017
3551405;Serra Azul;R$ 163.895.231,;2017
3551504;Serrana;R$ 933.956.736,;2017
3551603;Serra Negra;R$ 719.641.197,;2017
3551702;Sertãozinho;R$ 5.514.148.069,;2017
3551801;Sete Barras;R$ 413.620.920,;2017
3551900;Severínia;R$ 233.374.919,;2017
3552007;Silveiras;R$ 68.708.641,;2017
3552106;Socorro;R$ 832.178.586,;2017
3552205;Sorocaba;R$ 32.115.159.620,;2017
3552304;Sud Mennucci;R$ 178.611.935,;2017
3552403;Sumaré;R$ 13.615.799.679,;2017
3552502;Suzano;R$ 10.731.167.807,;2017
3552551;Suzanápolis;R$ 292.564.974,;2017
3552601;Tabapuã;R$ 241.821.282,;2017
3552700;Tabatinga;R$ 279.459.632,;2017
3552809;Taboão da Serra;R$ 8.441.674.809,;2017
3552908;Taciba;R$ 150.737.721,;2017
3553005;Taguaí;R$ 215.314.070,;2017
3553104;Taiaçu;R$ 94.521.664,;2017
3553203;Taiúva;R$ 116.398.749,;2017
3553302;Tambaú;R$ 534.930.454,;2017
3553401;Tanabi;R$ 911.008.145,;2017
3553500;Tapiraí;R$ 141.107.428,;2017
3553609;Tapiratiba;R$ 343.374.510,;2017
3553658;Taquaral;R$ 38.033.472,;2017
3553708;Taquaritinga;R$ 1.465.409.745,;2017
3553807;Taquarituba;R$ 651.090.567,;2017
3553856;Taquarivaí;R$ 202.484.262,;2017
3553906;Tarabai;R$ 109.680.949,;2017
3553955;Tarumã;R$ 945.227.611,;2017
3554003;Tatuí;R$ 3.771.558.489,;2017
3554102;Taubaté;R$ 16.203.120.941,;2017
3554201;Tejupá;R$ 89.518.820,;2017
3554300;Teodoro Sampaio;R$ 476.667.875,;2017
3554409;Terra Roxa;R$ 149.621.259,;2017
3554508;Tietê;R$ 1.772.700.391,;2017
3554607;Timburi;R$ 47.537.875,;2017
3554656;Torre de Pedra;R$ 28.369.560,;2017
3554706;Torrinha;R$ 210.299.886,;2017
3554755;Trabiju;R$ 44.646.424,;2017
3554805;Tremembé;R$ 735.914.060,;2017
3554904;Três Fronteiras;R$ 109.502.019,;2017
3554953;Tuiuti;R$ 147.642.614,;2017
3555000;Tupã;R$ 1.761.020.408,;2017
3555109;Tupi Paulista;R$ 281.005.157,;2017
3555208;Turiúba;R$ 46.937.595,;2017
3555307;Turmalina;R$ 61.787.126,;2017
3555356;Ubarana;R$ 341.911.739,;2017
3555406;Ubatuba;R$ 1.965.558.728,;2017
3555505;Ubirajara;R$ 88.433.765,;2017
3555604;Uchoa;R$ 395.543.713,;2017
3555703;União Paulista;R$ 49.487.878,;2017
3555802;Urânia;R$ 190.386.200,;2017
3555901;Uru;R$ 54.789.526,;2017
3556008;Urupês;R$ 382.793.164,;2017
3556107;Valentim Gentil;R$ 325.744.093,;2017
3556206;Valinhos;R$ 5.751.193.261,;2017
3556305;Valparaíso;R$ 943.028.771,;2017
3556354;Vargem;R$ 113.479.665,;2017
3556404;Vargem Grande do Sul;R$ 967.696.494,;2017
3556453;Vargem Grande Paulista;R$ 1.785.874.111,;2017
3556503;Várzea Paulista;R$ 2.680.408.530,;2017
3556602;Vera Cruz;R$ 132.673.492,;2017
3556701;Vinhedo;R$ 8.704.161.118,;2017
3556800;Viradouro;R$ 346.314.283,;2017
3556909;Vista Alegre do Alto;R$ 379.754.209,;2017
3556958;Vitória Brasil;R$ 34.020.495,;2017
3557006;Votorantim;R$ 2.995.815.499,;2017
3557105;Votuporanga;R$ 2.791.186.586,;2017
3557154;Zacarias;R$ 94.861.188,;2017
3557204;Chavantes;R$ 212.849.627,;2017
3557303;Estiva Gerbi;R$ 320.040.853,;2017
3500105;Adamantina;R$ 1.070.909.946,;2018
3500204;Adolfo;R$ 92.202.519,;2018
3500303;Aguaí;R$ 972.612.902,;2018
3500402;Águas da Prata;R$ 166.763.558,;2018
3500501;Águas de Lindóia;R$ 490.463.118,;2018
3500550;Águas de Santa Bárbara;R$ 166.832.255,;2018
3500600;Águas de São Pedro;R$ 135.910.558,;2018
3500709;Agudos;R$ 2.202.017.134,;2018
3500758;Alambari;R$ 98.483.006,;2018
3500808;Alfredo Marcondes;R$ 83.078.468,;2018
3500907;Altair;R$ 106.769.197,;2018
3501004;Altinópolis;R$ 497.041.149,;2018
3501103;Alto Alegre;R$ 106.183.683,;2018
3501152;Alumínio;R$ 2.104.874.268,;2018
3501202;Álvares Florence;R$ 119.675.104,;2018
3501301;Álvares Machado;R$ 530.825.918,;2018
3501400;Álvaro de Carvalho;R$ 49.844.050,;2018
3501509;Alvinlândia;R$ 51.884.939,;2018
3501608;Americana;R$ 11.340.520.896,;2018
3501707;Américo Brasiliense;R$ 832.952.225,;2018
3501806;Américo de Campos;R$ 117.658.718,;2018
3501905;Amparo;R$ 4.635.338.490,;2018
3502002;Analândia;R$ 182.299.962,;2018
3502101;Andradina;R$ 1.887.475.298,;2018
3502200;Angatuba;R$ 938.453.092,;2018
3502309;Anhembi;R$ 179.814.147,;2018
3502408;Anhumas;R$ 72.982.939,;2018
3502507;Aparecida;R$ 1.082.492.469,;2018
3502606;Aparecida d'Oeste;R$ 103.616.054,;2018
3502705;Apiaí;R$ 593.338.143,;2018
3502754;Araçariguama;R$ 3.268.407.832,;2018
3502804;Araçatuba;R$ 7.346.860.890,;2018
3502903;Araçoiaba da Serra;R$ 861.182.740,;2018
3503000;Aramina;R$ 139.635.789,;2018
3503109;Arandu;R$ 117.582.422,;2018
3503158;Arapeí;R$ 30.663.391,;2018
3503208;Araraquara;R$ 9.413.147.394,;2018
3503307;Araras;R$ 5.560.316.287,;2018
3503356;Arco-Íris;R$ 51.857.710,;2018
3503406;Arealva;R$ 206.165.095,;2018
3503505;Areias;R$ 43.091.919,;2018
3503604;Areiópolis;R$ 143.060.759,;2018
3503703;Ariranha;R$ 566.621.961,;2018
3503802;Artur Nogueira;R$ 1.178.214.774,;2018
3503901;Arujá;R$ 6.152.756.655,;2018
3503950;Aspásia;R$ 35.190.071,;2018
3504008;Assis;R$ 3.360.765.867,;2018
3504107;Atibaia;R$ 7.139.720.098,;2018
3504206;Auriflama;R$ 303.051.572,;2018
3504305;Avaí;R$ 271.748.508,;2018
3504404;Avanhandava;R$ 315.619.882,;2018
3504503;Avaré;R$ 2.737.027.908,;2018
3504602;Bady Bassitt;R$ 352.955.083,;2018
3504701;Balbinos;R$ 54.951.451,;2018
3504800;Bálsamo;R$ 202.488.835,;2018
3504909;Bananal;R$ 180.695.255,;2018
3505005;Barão de Antonina;R$ 53.201.717,;2018
3505104;Barbosa;R$ 100.071.445,;2018
3505203;Bariri;R$ 1.150.796.180,;2018
3505302;Barra Bonita;R$ 1.089.224.766,;2018
3505351;Barra do Chapéu;R$ 81.173.811,;2018
3505401;Barra do Turvo;R$ 91.020.692,;2018
3505500;Barretos;R$ 4.857.179.883,;2018
3505609;Barrinha;R$ 512.934.541,;2018
3505708;Barueri;R$ 50.562.704.111,;2018
3505807;Bastos;R$ 959.486.948,;2018
3505906;Batatais;R$ 1.581.337.821,;2018
3506003;Bauru;R$ 14.639.473.697,;2018
3506102;Bebedouro;R$ 3.343.964.594,;2018
3506201;Bento de Abreu;R$ 118.390.451,;2018
3506300;Bernardino de Campos;R$ 198.186.778,;2018
3506359;Bertioga;R$ 1.692.656.440,;2018
3506409;Bilac;R$ 192.744.265,;2018
3506508;Birigui;R$ 3.329.284.506,;2018
3506607;Biritiba Mirim;R$ 687.562.972,;2018
3506706;Boa Esperança do Sul;R$ 306.756.419,;2018
3506805;Bocaina;R$ 215.905.751,;2018
3506904;Bofete;R$ 187.091.171,;2018
3507001;Boituva;R$ 2.378.102.377,;2018
3507100;Bom Jesus dos Perdões;R$ 908.349.726,;2018
3507159;Bom Sucesso de Itararé;R$ 62.342.597,;2018
3507209;Borá;R$ 49.205.271,;2018
3507308;Boracéia;R$ 365.386.314,;2018
3507407;Borborema;R$ 369.046.353,;2018
3507456;Borebi;R$ 65.044.260,;2018
3507506;Botucatu;R$ 4.622.544.645,;2018
3507605;Bragança Paulista;R$ 6.303.023.184,;2018
3507704;Braúna;R$ 98.117.151,;2018
3507753;Brejo Alegre;R$ 82.467.946,;2018
3507803;Brodowski;R$ 609.603.053,;2018
3507902;Brotas;R$ 692.053.962,;2018
3508009;Buri;R$ 412.614.114,;2018
3508108;Buritama;R$ 590.077.527,;2018
3508207;Buritizal;R$ 173.231.165,;2018
3508306;Cabrália Paulista;R$ 82.743.895,;2018
3508405;Cabreúva;R$ 4.674.182.161,;2018
3508504;Caçapava;R$ 3.990.604.433,;2018
3508603;Cachoeira Paulista;R$ 604.774.669,;2018
3508702;Caconde;R$ 357.167.085,;2018
3508801;Cafelândia;R$ 503.932.628,;2018
3508900;Caiabu;R$ 58.081.286,;2018
3509007;Caieiras;R$ 3.553.463.663,;2018
3509106;Caiuá;R$ 75.582.228,;2018
3509205;Cajamar;R$ 16.971.943.457,;2018
3509254;Cajati;R$ 1.447.338.743,;2018
3509304;Cajobi;R$ 154.183.655,;2018
3509403;Cajuru;R$ 549.433.439,;2018
3509452;Campina do Monte Alegre;R$ 106.384.615,;2018
3509502;Campinas;R$ 61.388.554.650,;2018
3509601;Campo Limpo Paulista;R$ 2.102.639.859,;2018
3509700;Campos do Jordão;R$ 1.243.821.127,;2018
3509809;Campos Novos Paulista;R$ 137.664.525,;2018
3509908;Cananéia;R$ 297.559.839,;2018
3509957;Canas;R$ 103.585.219,;2018
3510005;Cândido Mota;R$ 1.166.513.715,;2018
3510104;Cândido Rodrigues;R$ 97.273.720,;2018
3510153;Canitar;R$ 187.576.959,;2018
3510203;Capão Bonito;R$ 906.664.563,;2018
3510302;Capela do Alto;R$ 272.232.342,;2018
3510401;Capivari;R$ 2.022.231.532,;2018
3510500;Caraguatatuba;R$ 3.325.054.585,;2018
3510609;Carapicuíba;R$ 5.741.687.293,;2018
3510708;Cardoso;R$ 255.476.313,;2018
3510807;Casa Branca;R$ 823.674.692,;2018
3510906;Cássia dos Coqueiros;R$ 148.867.785,;2018
3511003;Castilho;R$ 628.600.529,;2018
3511102;Catanduva;R$ 4.194.723.119,;2018
3511201;Catiguá;R$ 116.852.883,;2018
3511300;Cedral;R$ 311.160.534,;2018
3511409;Cerqueira César;R$ 604.858.021,;2018
3511508;Cerquilho;R$ 1.828.780.906,;2018
3511607;Cesário Lange;R$ 432.189.204,;2018
3511706;Charqueada;R$ 314.046.506,;2018
3557204;Chavantes;R$ 210.422.755,;2018
3511904;Clementina;R$ 169.083.505,;2018
3512001;Colina;R$ 1.107.790.039,;2018
3512100;Colômbia;R$ 284.072.469,;2018
3512209;Conchal;R$ 689.809.938,;2018
3512308;Conchas;R$ 352.472.398,;2018
3512407;Cordeirópolis;R$ 2.820.934.713,;2018
3512506;Coroados;R$ 164.960.143,;2018
3512605;Coronel Macedo;R$ 75.706.235,;2018
3512704;Corumbataí;R$ 243.568.730,;2018
3512803;Cosmópolis;R$ 1.584.927.145,;2018
3512902;Cosmorama;R$ 333.526.162,;2018
3513009;Cotia;R$ 12.531.255.597,;2018
3513108;Cravinhos;R$ 1.191.027.689,;2018
3513207;Cristais Paulista;R$ 186.245.647,;2018
3513306;Cruzália;R$ 102.880.223,;2018
3513405;Cruzeiro;R$ 2.428.456.803,;2018
3513504;Cubatão;R$ 13.178.237.302,;2018
3513603;Cunha;R$ 255.230.552,;2018
3513702;Descalvado;R$ 1.582.566.451,;2018
3513801;Diadema;R$ 14.672.839.839,;2018
3513850;Dirce Reis;R$ 43.380.021,;2018
3513900;Divinolândia;R$ 279.564.292,;2018
3514007;Dobrada;R$ 110.008.943,;2018
3514106;Dois Córregos;R$ 646.810.999,;2018
3514205;Dolcinópolis;R$ 46.267.040,;2018
3514304;Dourado;R$ 522.469.980,;2018
3514403;Dracena;R$ 1.198.758.628,;2018
3514502;Duartina;R$ 233.114.407,;2018
