id_municipio,municipio,populacao_2022,pib_2022,pib_per_capita_2022,taxa_alfabetizacao,anos_medios_estudo,pct_ensino_medio,pct_ensino_superior
3542800,Ribeira,3132,56194050.0,17941.9061302682,0.9117647058823529,8.3,0.46855213170113974,0.07598142676234698
3542909,Ribeirão Bonito,10989,412615322.0,37548.03185003185,0.9309805673442038,9.3,0.49379971923256905,0.13219466541881142
3543006,Ribeirão Branco,18627,445041016.0,23892.25403983465,0.9089717046238786,7.7,0.33847283406754775,0.04933920704845815
3543105,Ribeirão Corrente,4608,211826790.0,45969.35546875,0.9277008310249307,8.4,0.3966627634660422,0.08899297423887588
3543204,Ribeirão do Sul,4677,295843701.0,63255.014111610006,0.9334708612686952,9.2,0.463183540877098,0.16838115863562533
3543238,Ribeirão dos Índios,2025,45555183.0,22496.386666666665,0.9167148640832852,8.8,0.4371221281741233,0.08827085852478839
3543253,Ribeirão Grande,7450,114005038.0,15302.68966442953,0.9151565074135091,8.3,0.42882096069868997,0.06707423580786026
3543303,Ribeirão Pires,115559,4665685953.0,40374.92495608304,0.9717895790329643,10.6,0.6623001558430236,0.19567562854869822
3543402,Ribeirão Preto,698642,47434521407.0,67895.31892872172,0.9794951242393727,10.9,0.6402644058054319,0.2586668343152752
3543501,Riversul,5599,102811999.0,18362.56456510091,0.9136434453594481,8.1,0.35764705882352943,0.09482352941176471
3543600,Rifaina,4049,207289248.0,51195.1711533712,0.9544637507489515,9.8,0.5725047080979284,0.1522284996861268
3543709,Rincão,9098,252857453.0,27792.64156957573,0.9406300484652665,9.0,0.5035400736335316,0.10606060606060606
3543808,Rinópolis,9259,387787637.0,41882.23749864996,0.9403138667352714,9.2,0.45517241379310347,0.14036511156186612
3543907,Rio Claro,201418,13877679580.0,68899.89762583285,0.9743480581156196,10.6,0.6436210943874668,0.22047174903654235
3544004,Rio das Pedras,31328,2124685713.0,67820.66244254341,0.9660190325138779,9.7,0.5557705248990579,0.11906965006729475
3544103,Rio Grande da Serra,44170,1037153032.0,23480.93801222549,0.9579449810766537,10.0,0.611034565386689,0.1037560654166417
3544202,Riolândia,10309,313423066.0,30402.85827917354,0.9259301399476618,5.9,0.28508823877768563,0.06111571716214616
3544251,Rosana,17440,1631427680.0,93545.16513761468,0.9418255464767092,9.9,0.5614820249449743,0.1656639765223771
3544301,Roseira,10832,416137459.0,38417.416820531755,0.9674768518518518,9.9,0.5565933390684528,0.15841219122526728
3544400,Rubiácea,2700,69438880.0,25718.103703703702,0.9207688701359588,8.5,0.3779411764705882,0.08284313725490196
3544509,Rubinéia,3833,145707499.0,38013.95747456301,0.9570628500311139,9.2,0.47337850919651503,0.1355275895450145
3544608,Sabino,5112,167592452.0,32784.125978090764,0.943764705882353,8.4,0.36270848892208113,0.09360219068956933
3544707,Sagres,2474,54988258.0,22226.458367016978,0.911144578313253,8.9,0.48762506582411796,0.0947867298578199
3544806,Sales,6437,203344845.0,31590.00233027808,0.9353747886530153,8.7,0.43699467560638927,0.11950305659633209
3544905,Sales Oliveira,11411,474424454.0,41576.06292174218,0.9685247986434931,9.0,0.49949771179819175,0.1840607210626186
3545001,Salesópolis,15202,271541435.0,17862.217800289436,0.940424154120123,9.1,0.4790578158458244,0.11931477516059957
