ANO_BO,ANO_ESTATISTICA,BAIRRO,DATA_OCORRENCIA_BO,DESCR_CONDUTA,DESC_PERIODO,HORA_OCORRENCIA_BO,LATITUDE,LOGRADOURO,LONGITUDE,MES_ESTATISTICA,NATUREZA_APURADA,NOME_DELEGACIA,NOME_DELEGACIA_CIRCUNSCRICAO,NOME_DEPARTAMENTO,NOME_DEPARTAMENTO_CIRCUNSCRICAO,NOME_MUNICIPIO,NOME_MUNICIPIO_CIRCUNSCRICAO,NOME_SECCIONAL,NOME_SECCIONAL_CIRCUNSCRICAO,NUMERO_LOGRADOURO,NUM_BO,RUBRICA
2022.0,2022.0,SÃO JOSÉ,18/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DEL.SEC.FRANCA PLANTÃO,04º D.P. FRANCA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,FRANCA,FRANCA,DEL.SEC.FRANCA,DEL.SEC.FRANCA,,BD2452,Homicídio (art. 121)
2022.0,2022.0,,09/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:05:00,"-21,5425765",RODOVIA MÁRIO MAZIERO,"-47,9654403",4.0,TENTATIVA DE HOMICIDIO,CPJ RIBEIRAO PRETO,DEL.POL.GUATAPARA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,GUATAPARA,GUATAPARA,DEL.SEC.RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,1.0,AZ5519,Homicídio (art. 121)
2022.0,2022.0,PENA,17/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:00:34,"-21,80454923",AVENIDA JACOBE ZUCHI,"-49,60445818",4.0,TENTATIVA DE HOMICIDIO,CPJ LINS,DEL.POL.CAFELÂNDIA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,CAFELANDIA,CAFELANDIA,DEL.SEC.LINS,DEL.SEC.LINS,394.0,BC5794,Homicídio (art. 121)
2022.0,2022.0,AREA RURAL,18/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:45:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DDM GUARUJA,01º D.P. GUARUJA,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,GUARUJA,GUARUJA,DEL.SEC.SANTOS,DEL.SEC.SANTOS,,BC8785,Homicídio (art. 121)
2022.0,2022.0,VILA NOVA,01/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A NOITE,,"-23,44279095",RUA I,"-47,07029631",4.0,TENTATIVA DE HOMICIDIO,DEL.POL.ARAÇARIGUAMA,DEL.POL.ARAÇARIGUAMA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,ARACARIGUAMA,ARACARIGUAMA,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,403.0,AX2735,Homicídio (art. 121)
2022.0,2022.0,JARDIM AUREA,05/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:30:00,"-23,6429637",RUA ARLINDO DA ROCHA GUILHERME,"-47,5738358",4.0,TENTATIVA DE HOMICIDIO,DEL.POL.PLANTÃO VOTORANTIM,DEL.POL.SALTO DE PIRAPORA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SALTO DE PIRAPORA,SALTO DE PIRAPORA,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,70.0,AX5053,Homicídio (art. 121)
2022.0,2022.0,JARDIM J S CARVALHO,16/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:45:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,PLANTÃO-DEF MULH SOROCABA,11º D.P. SOROCABA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SOROCABA,SOROCABA,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,BC5409,Homicídio (art. 121)
2022.0,2022.0,RECANTO DAS LARANJEIRAS,23/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:40:40,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DEL.POL.COSMÓPOLIS,DEL.POL.COSMÓPOLIS,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,COSMOPOLIS,COSMOPOLIS,DEL.SEC.AMERICANA,DEL.SEC.AMERICANA,,BF0963,Homicídio (art. 121)
2022.0,2022.0,JARDIM LUIS FAVERO,10/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:35:26,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DEL.POL.ARTUR NOGUEIRA,DEL.POL.ENGENHEIRO COELHO,DEINTER 9 - PIRACICABA,DEINTER 9 - PIRACICABA,ENGENHEIRO COELHO,ENGENHEIRO COELHO,DEL.SEC.AMERICANA,DEL.SEC.AMERICANA,,AZ5818,Homicídio (art. 121)
2022.0,2022.0,VALE DO SOL,15/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DDM BARUERI,DEL.POL.JANDIRA,DEMACRO,DEMACRO,JANDIRA,JANDIRA,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,,BC3011,Homicídio (art. 121)
2022.0,2022.0,JARDIM COQUEIRO,03/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,09:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DEL.POL.ITAQUAQUECETUBA,01º D.P. ITAQUAQUECETUBA,DEMACRO,DEMACRO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,,AW5026,Homicídio (art. 121)
2022.0,2022.0,JUNDIAPEBA,29/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:00:14,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,DEL.SEC.MOGI CRUZES PLANTÃO,04º D.P. MOGI DAS CRUZES,DEMACRO,DEMACRO,MOGI DAS CRUZES,MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,,BI4831,Homicídio (art. 121)
2022.0,2022.0,FERRAZÓPOLIS,01/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:52:00,"-23,7397312",AVENIDA CONDÉ DE SÃO LOURENÇO,"-46,5315059",4.0,TENTATIVA DE HOMICIDIO,01º D.P. S.B.C-DR OMAR CASSIM,06º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEMACRO,S.BERNARDO DO CAMPO,S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,100,AW2175,Homicídio (art. 121)
2022.0,2022.0,JARDIM JACIRA,21/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,4.0,TENTATIVA DE HOMICIDIO,06ª DDM SANTO AMARO,01º D.P. ITAPECERICA DA SERRA,DECAP,DEMACRO,ITAPECERICA DA SERRA,ITAPECERICA DA SERRA,DEL.SEC.6º SANTO AMARO,DEL.SEC.TABOÃO DA SERRA,,BE4762,Homicídio (art. 121)
2022.0,2022.0,SÉ,05/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:15:00,"-23,5520634",PRAÇA DOUTOR JOÃO MENDES,"-46,6342252",5.0,TENTATIVA DE HOMICIDIO,01ª DDM CENTRO,01º D.P. SE,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.1º CENTRO,DEL.SEC.1º CENTRO,0,BL2879,Homicídio (art. 121)
2022.0,2022.0,REPUBLICA,25/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,14º D.P. PINHEIROS,03º D.P. CAMPOS ELISEOS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.1º CENTRO,,BI8894,Homicídio (art. 121)
2022.0,2022.0,MOOCA,12/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:14:00,"-23,54827588",RUA VISCONDE DE PARNAIBA,"-46,61161937",5.0,TENTATIVA DE HOMICIDIO,01ª DDM CENTRO,08º D.P. BRAS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.1º CENTRO,DEL.SEC.1º CENTRO,1461,BO0297,Homicídio (art. 121)
2022.0,2022.0,FREGUESIA DO O,02/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,04ª DDM NORTE,28º D.P. FREGUESIA DO O,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.4º NORTE,,BI9649,Homicídio (art. 121)
2022.0,2022.0,SOCORRO,29/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:00:00,"-23,66584806",AVENIDA GUARAPIRANGA,"-46,7127575",5.0,TENTATIVA DE HOMICIDIO,92º D.P. PQ. SANTO ANTONIO,102º D.P. SOCORRO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,1953.0,CA8774,Homicídio (art. 121)
2022.0,2022.0,CIDADE ADEMAR,08/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,06ª DDM SANTO AMARO,80º D.P. VILA JOANIZA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,BM2659,Homicídio (art. 121)
2022.0,2022.0,CAPAO REDONDO,21/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,10:55:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,47º D.P. CAPAO REDONDO,92º D.P. PQ. SANTO ANTONIO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,BU3059,Homicídio (art. 121)
2022.0,2022.0,SAPOPEMBA,09/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,69º D.P. TEOTONIO VILELA,70º D.P. VILA EMA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.8º SAO MATEUS,DEL.SEC.8º SAO MATEUS,,BM2696,Homicídio (art. 121)
2022.0,2022.0,VL AEROPORTO,24/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,02ª DDM CAMPINAS,09º D.P. CAMPINAS,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,CAMPINAS,CAMPINAS,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,,BY3868,Homicídio (art. 121)
2022.0,2022.0,JD. CIDADE DE DEUS,30/04/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:56:10,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.SEVERINIA,DEL.POL.SEVERINIA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,SEVERINIA,SEVERINIA,DEL.SEC.BARRETOS,DEL.SEC.BARRETOS,,BJ5109,Homicídio (art. 121)
2022.0,2022.0,NOVA CRAVINHOS,24/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:19:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.CRAVINHOS,DEL.POL.CRAVINHOS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,CRAVINHOS,CRAVINHOS,DEL.SEC.RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,,BW6592,Homicídio (art. 121)
2022.0,2022.0,CENTRO,15/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.PLANTÃO PORTO FERREIRA,DEL.POL.PORTO FERREIRA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,PORTO FERREIRA,PORTO FERREIRA,DEL.SEC.SAO CARLOS,DEL.SEC.SAO CARLOS,,BP4566,Homicídio (art. 121)
2022.0,2022.0,JARDIM DOM BOSCO,13/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:00:18,"-21,63441754",RUA VICENTE PEREIRA,"-49,77949311",5.0,TENTATIVA DE HOMICIDIO,CPJ LINS,DEL.POL.GUAIÇARA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,GUAICARA,GUAICARA,DEL.SEC.LINS,DEL.SEC.LINS,160.0,BO5765,Homicídio (art. 121)
2022.0,2022.0,NUCLEO HABITACIONAL MARIA ANGELICA MATOS,14/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:54:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.SEC.MARÍLIA PLANTÃO,02º D.P. MARÍLIA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,MARILIA,MARILIA,DEL.SEC.MARILIA,DEL.SEC.MARILIA,,BP3555,Homicídio (art. 121)
2022.0,2022.0,CDHU,29/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:50:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.SEC.OURINHOS PLANTÃO,DEL.POL.SALTO GRANDE,DEINTER 4 - BAURU,DEINTER 4 - BAURU,SALTO GRANDE,SALTO GRANDE,DEL.SEC.OURINHOS,DEL.SEC.OURINHOS,,CA5545,Homicídio (art. 121)
2022.0,2022.0,COHAB,23/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:24:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.PALESTINA,DEL.POL.PALESTINA,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,PALESTINA,PALESTINA,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,BV5414,Homicídio (art. 121)
2022.0,2022.0,ACARAÚ,09/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:30:00,"-25,0326",RUA QUATRO X AV AYRTON SENNA,"-48,0407",5.0,TENTATIVA DE HOMICIDIO,DEL.POL.CANANEIA,DEL.POL.CANANEIA,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,CANANEIA,CANANEIA,DEL.SEC.JACUPIRANGA,DEL.SEC.JACUPIRANGA,1.0,BM9093,Homicídio (art. 121)
2022.0,2022.0,VILA SONIA,10/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:28:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,CPJ Praia Grande,01º D.P. PRAIA GRANDE-VL. TUPI,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,PRAIA GRANDE,PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,,BM9439,Homicídio (art. 121)
2022.0,2022.0,VILA PONTE NOVA,16/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,08:17:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DDM SAO VICENTE,03º D.P. SÃO VICENTE,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,S.VICENTE,S.VICENTE,DEL.SEC.PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,,BP8933,Homicídio (art. 121)
2022.0,2022.0,ALVORADA,09/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:00:00,"-24,325477",RUA BENEDITO MARTINS,"-47,5703958",5.0,TENTATIVA DE HOMICIDIO,DEL.POL.JUQUIA,DEL.POL.MIRACATU,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,MIRACATU,MIRACATU,DEL.SEC.REGISTRO,DEL.SEC.REGISTRO,30.0,BM3756,Homicídio (art. 121)
2022.0,2022.0,JARDIM PAULISTANO,03/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.SEC.AVARE PLANTÃO,02º D.P. AVARE,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,AVARE,AVARE,DEL.SEC.AVARE,DEL.SEC.AVARE,,BJ6549,Homicídio (art. 121)
2022.0,2022.0,JARDIM CIDADE,15/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,11:15:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.PLANTÃO ITU,02º D.P. SALTO,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SALTO,SALTO,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,BP4142,Homicídio (art. 121)
2022.0,2022.0,RECANTO DO CAPIVARA,04/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.MARACAI,DEL.POL.MARACAI,DEINTER 8 - PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,MARACAI,MARACAI,DEL.SEC.ASSIS,DEL.SEC.ASSIS,,BK8363,Homicídio (art. 121)
2022.0,2022.0,JD DO LAGO,07/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:42:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,5.0,TENTATIVA DE HOMICIDIO,DEL.POL.FRANCO ROCHA,DEL.POL.FRANCO ROCHA,DEMACRO,DEMACRO,FRANCO DA ROCHA,FRANCO DA ROCHA,DEL.SEC.FRANCO DA ROCHA,DEL.SEC.FRANCO DA ROCHA,,BL8690,Homicídio (art. 121)
2022.0,2022.0,LAPA,29/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:20:34,"-23,51507731",PRAÇA JACOMO ZANELA,"-46,69884499",6.0,TENTATIVA DE HOMICIDIO,04ª DDM NORTE,07º D.P. LAPA,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.3º OESTE,1.0,CY0886,Homicídio (art. 121)
2022.0,2022.0,CAPAO REDONDO,12/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:01:00,"-23,65527601",AVENIDA SABIN,"-46,76942217",6.0,TENTATIVA DE HOMICIDIO,89º D.P. JARDIM TABOAO,37º D.P. CAMPO LIMPO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,931.0,CK6419,Homicídio (art. 121)
2022.0,2022.0,CAPAO REDONDO,02/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:40:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,47º D.P. CAPAO REDONDO,47º D.P. CAPAO REDONDO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,,CD7210,Homicídio (art. 121)
2022.0,2022.0,JD SÃO LUIS,31/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,10:00:10,"-23,6449532",AVENIDA JOAO DIAS,"-46,73060599",6.0,TENTATIVA DE HOMICIDIO,DEL.SEC.6ª SANTO AMARO,92º D.P. PQ. SANTO ANTONIO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,3589.0,CD0145,Homicídio (art. 121)
2022.0,2022.0,VILA JACUI,03/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:40:27,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,63º D.P. VILA JACUI,63º D.P. VILA JACUI,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.7º ITAQUERA,DEL.SEC.7º ITAQUERA,,CE2138,Homicídio (art. 121)
2022.0,2022.0,VILA FAVORINO,16/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:35:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,DEL.POL.CAÇAPAVA,DEL.POL.CAÇAPAVA,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,CACAPAVA,CACAPAVA,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,,CN8123,Homicídio (art. 121)
2022.0,2022.0,ALTO DA PONTE,14/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:03:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,DDM SAO JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,,CM3631,Homicídio (art. 121)
2022.0,2022.0,CENTRO,07/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,A TARDE,,"-23,62144848",RUA TERTULIANO FOGAÇA,"-45,41995015",6.0,TENTATIVA DE HOMICIDIO,DDM CARAGUATATUBA,DEL.POL.CARAGUATATUBA,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,CARAGUATATUBA,CARAGUATATUBA,DEL.SEC.S.SEBASTIAO,DEL.SEC.S.SEBASTIAO,214.0,CH8757,Homicídio (art. 121)
2022.0,2022.0,CJ SANTO ANTONIO,31/05/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:18:40,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,DEL.SEC.ANDRADINA,DEL.POL.GUARAÇAI,DEINTER 10 - ARAÇATUBA,DEINTER 10 - ARAÇATUBA,GUARACAI,GUARACAI,DEL.SEC.ANDRADINA,DEL.SEC.ANDRADINA,,CC4985,Homicídio (art. 121)
2022.0,2022.0,CACHOPA,21/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:33:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,DEL.POL.AURIFLAMA,DEL.POL.AURIFLAMA,DEINTER 10 - ARAÇATUBA,DEINTER 10 - ARAÇATUBA,AURIFLAMA,AURIFLAMA,DEL.SEC.ARACATUBA,DEL.SEC.ARACATUBA,,CQ5381,Homicídio (art. 121)
2022.0,2022.0,RESIDENCIAL PORTAL DA PEROLA II,04/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,EM HORA INCERTA,,"-21,24862511",AVENIDA AFIFE JOSÉ ABDO,"-50,31978265",6.0,TENTATIVA DE HOMICIDIO,DDM BIRIGUI,DEL.POL.BIRIGUI,DEINTER 10 - ARAÇATUBA,DEINTER 10 - ARAÇATUBA,BIRIGUI,BIRIGUI,DEL.SEC.ARACATUBA,DEL.SEC.ARACATUBA,230.0,CG9008,Homicídio (art. 121)
2022.0,2022.0,JARDIM METONÓPOLIS,19/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:50:00,"-22,94880649",RUA DINO PIOLI,"-47,18470392",6.0,TENTATIVA DE HOMICIDIO,PLANTÃO-DEF.MUL.CAMPINAS-2ªSEC,11º D.P. CAMPINAS,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,CAMPINAS,CAMPINAS,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,781.0,CP0458,Homicídio (art. 121)
2022.0,2022.0,RURAL,14/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,PELA MANHÃ,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,DDM INDAIATUBA,DEL.POL.INDAIATUBA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,INDAIATUBA,INDAIATUBA,DEL.SEC.2º CAMPINAS,DEL.SEC.2º CAMPINAS,,CN0126,Homicídio (art. 121)
2022.0,2022.0,CENTRO,26/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,04:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,DEL.POL.SANTO ANTONIO DE POSSE,DEL.POL.SANTO ANTONIO DE POSSE,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,S.ANTONIO DE POSSE,S.ANTONIO DE POSSE,DEL.SEC.MOGI GUAÇU,DEL.SEC.MOGI GUAÇU,,CV4279,Homicídio (art. 121)
2022.0,2022.0,JARDIM AEROPORTO,17/06/2022,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:02:57,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICIDIO,CPJ RIBEIRAO PRETO,02º D.P. RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,RIBEIRAO PRETO,RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,,CN8520,Homicídio (art. 121)
